,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
2917,708,France,Female,37,2,161887.81,2,1,0,84870.23,0
2918,642,France,Male,26,1,138023.79,2,0,1,117060.2,0
2919,668,Spain,Male,38,1,147904.31,1,1,1,69370.05,0
2920,640,Spain,Female,46,8,0.0,2,1,0,89043.19,0
2921,673,France,Male,41,5,0.0,1,1,1,65657.29,0
2922,640,France,Male,45,1,0.0,1,1,1,10908.33,0
2923,696,Germany,Male,42,7,162318.61,1,1,0,121061.89,0
2924,535,France,Female,45,2,0.0,2,0,1,170621.55,0
2925,712,Spain,Female,29,7,77919.78,1,1,0,122547.58,0
2926,829,France,Female,22,7,150126.44,1,1,0,152107.93,1
2927,554,Germany,Male,26,4,121365.39,1,1,1,8742.36,0
2928,626,Spain,Female,37,6,108269.37,1,1,0,5597.94,0
2929,747,France,Female,25,4,0.0,2,0,1,42039.67,0
2930,670,France,Female,31,9,0.0,1,0,1,76254.83,0
2931,773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0
2932,600,Germany,Male,28,2,116623.31,1,0,1,59905.29,0
2933,850,Germany,Male,36,7,102800.72,1,1,1,87352.43,0
2934,527,Germany,Female,37,2,123802.98,2,1,1,155846.69,0
2935,514,France,Male,35,3,121030.9,1,1,0,10008.68,0
2936,593,France,Male,36,2,70181.48,2,1,0,80608.12,0
2937,775,Germany,Male,36,2,109949.05,2,0,1,71682.54,0
2938,705,Spain,Female,46,5,89364.91,1,0,1,139162.15,0
2939,718,France,Male,38,7,0.0,2,1,0,38308.34,0
2940,520,Germany,Male,32,5,110029.77,1,1,0,56246.69,0
2941,667,Spain,Male,31,5,0.0,2,1,1,20346.69,0
2942,696,Germany,Male,32,8,101160.99,1,1,1,115916.55,0
2943,541,France,Male,39,7,0.0,2,1,0,19823.02,0
2944,715,France,Male,35,2,141005.47,1,1,1,60407.93,0
2945,559,France,Male,62,6,118756.62,1,1,1,20367.68,0
2946,669,France,Female,44,8,96418.09,1,0,0,131609.48,1
2947,756,France,Female,24,1,0.0,2,1,0,184182.25,0
2948,705,Germany,Male,35,4,136496.12,2,1,0,116672.02,0
2949,583,France,Male,59,7,127450.14,1,0,1,67552.71,0
2950,700,France,Male,38,9,65962.63,1,1,1,100950.48,0
2951,579,Germany,Male,31,6,139729.54,1,0,1,135815.38,0
2952,598,Germany,Male,37,9,123938.6,2,1,0,198894.42,0
2953,712,Germany,Male,38,7,132767.66,2,1,1,59115.77,0
2954,671,Germany,Female,48,9,116711.06,2,0,0,76373.38,0
2955,825,Germany,Female,35,6,118336.95,1,1,0,26342.33,1
2956,602,France,Female,35,5,0.0,2,1,0,31050.02,0
2957,675,France,Female,39,6,0.0,2,0,0,83419.15,0
2958,489,Spain,Male,58,4,0.0,2,1,1,191419.32,0
2959,492,Germany,Female,52,8,125396.24,1,1,0,10014.72,1
2960,622,Spain,Female,26,8,0.0,2,1,1,124964.82,0
2961,746,Spain,Female,25,3,104833.79,1,0,0,71911.3,0
2962,810,France,Female,38,9,153166.17,1,2,1,93261.69,0
2963,757,France,Male,28,7,120911.75,2,1,1,131249.46,0
2964,591,Spain,Male,36,7,135216.8,1,1,1,122022.89,0
2965,540,France,Female,40,3,165298.12,1,0,1,199862.75,0
2966,693,France,Male,40,4,130661.96,1,1,1,101918.96,0
2967,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0
2968,777,Germany,Male,35,7,122917.69,1,1,1,76169.68,0
2969,566,Spain,Male,32,10,147511.26,1,1,1,159891.03,0
2970,746,Spain,Male,31,2,113836.27,1,1,1,174815.54,0
2971,680,Spain,Female,31,9,119825.75,2,1,1,101139.3,0
2972,624,Spain,Female,35,7,119656.45,2,1,1,4595.05,0
2973,707,France,Male,42,2,16893.59,1,1,1,77502.56,0
2974,698,Spain,Female,38,1,171848.38,1,0,0,16957.45,0
2975,710,Germany,Male,45,9,108231.37,1,1,1,188574.08,0
2976,715,France,Female,38,5,118590.41,1,1,1,5684.17,1
2977,615,France,Male,49,3,0.0,2,1,1,49872.33,0
2978,623,France,Female,57,7,71481.79,1,1,1,84421.34,0
2979,710,Spain,Male,22,8,0.0,3,1,0,107292.91,0
2980,613,Spain,NotSpecified,19,5,0.0,1,1,1,100117.00934116702,0
2981,721,France,Male,41,6,135071.12,1,1,1,64477.25,0
2982,617,France,Male,54,6,102141.9,1,1,1,45325.26,0
2983,693,France,Male,21,1,0.0,2,1,1,3494.02,0
2984,671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0
2985,736,France,Male,54,7,111729.47,2,0,1,84920.49,0
2986,577,France,Male,29,7,0.0,2,1,1,55473.15,0
2987,733,France,Male,48,5,0.0,1,0,1,117830.57,0
2988,589,France,NotSpecified,37,6,0.0,2,1,1,177896.92,0
2989,655,Spain,Female,29,9,0.0,2,0,1,85736.26,0
2990,658,Germany,NotSpecified,45,9,134562.8,1,1,1,159268.67,0
2991,556,France,Male,40,5,125909.85,1,1,1,95124.4,0
2992,487,Spain,Female,31,1,0.0,2,1,0,158750.13,0
2993,674,Germany,Female,27,4,111568.01,1,0,1,22026.18,0
2994,753,France,Female,43,5,0.0,2,1,0,109881.71,0
2995,766,Germany,Female,62,7,142724.48,1,0,1,5893.23,1
2996,633,France,Female,33,3,0.0,2,1,0,191111.02,0
2997,627,France,Female,41,6,0.0,3,1,1,138700.75,1
2998,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,0
2999,725,France,Male,39,4,160652.45,2,1,0,57643.55,0
3000,703,Spain,Male,36,7,135095.47,1,1,0,143859.66,0
3001,603,France,Male,51,5,186825.57,1,1,0,93739.71,1
3002,507,France,Female,35,1,0.0,2,0,0,92131.54,0
3003,636,Germany,Male,30,8,141787.31,2,1,1,109685.61,0
3004,628,Germany,Male,38,10,113525.84,1,1,0,46044.48,1
3005,758,France,Female,34,3,0.0,2,1,1,124226.16,0
3006,594,Spain,NotSpecified,38,10,0.0,2,1,0,58332.91,0
3007,660,Germany,Male,26,4,115021.76,1,0,1,162443.05,0
3008,657,Spain,NotSpecified,42,5,41473.33,1,1,0,112979.6,1
3009,850,France,Male,29,1,0.0,2,0,0,152996.89,0
3010,640,France,Male,38,9,0.0,2,1,0,88827.67,0
3011,671,Germany,Male,36,2,116695.27,1,0,0,193201.86,0
3012,479,Germany,Male,51,1,107714.74,3,1,0,86128.21,1
3013,732,Germany,Female,42,2,118889.66,2,0,0,87422.15,0
3014,715,France,Female,33,3,85227.84,1,1,1,68087.15,0
3015,616,France,Male,31,1,0.0,2,1,1,100117.00934116702,0
3016,725,France,Female,44,10,0.0,1,0,1,93777.61,0
3017,425,Spain,Female,22,7,169649.73,2,0,1,136365.0,1
3018,720,France,Female,37,2,120328.88,2,1,1,138470.21,0
3019,606,France,Male,32,5,83161.65,1,1,1,116885.59,0
3020,716,France,Female,23,2,94464.81,2,0,1,185900.88,0
3021,650,Germany,Female,45,9,152367.21,3,1,0,150835.21,1
3022,523,France,Male,34,2,161588.89,1,1,1,51358.66,0
3023,618,France,Male,56,7,0.0,1,1,1,142400.27,1
3024,785,France,Female,40,3,0.0,2,2,1,96832.82,0
3025,645,France,Male,45,6,155417.61,1,0,1,3449.22,0
3026,850,Germany,Male,38,5,146756.68,1,1,0,78268.61,0
3027,686,Spain,Male,34,9,0.0,2,1,0,127569.8,0
3028,679,France,Male,42,1,0.0,2,0,0,71823.15,0
3029,707,Germany,Female,51,10,98438.23,1,0,0,70778.63,1
3030,850,France,Male,49,6,128663.9,1,1,0,65769.3,1
3031,706,Spain,Male,20,8,0.0,2,1,1,12368.11,0
3032,775,NotReported,Male,28,9,111167.7,1,1,0,149331.01,0
3033,659,France,Female,32,9,0.0,2,1,1,93155.75,0
3034,549,Germany,Female,31,9,135020.21,2,1,1,23343.18,0
3035,680,France,Female,32,5,0.0,1,1,1,150684.23,0
3036,539,France,Male,30,0,0.0,2,1,0,160979.66,0
3037,756,Spain,Male,30,2,145127.85,1,0,0,7554.68,0
3038,609,Germany,Male,31,9,103837.75,1,1,1,150218.11,0
3039,582,Germany,Male,33,2,122394.0,1,1,1,22113.93,0
3040,727,France,Male,52,4,0.0,2,1,1,118429.02,0
3041,688,Spain,Female,24,3,0.0,2,1,1,102195.16,0
3042,548,Spain,Male,38,0,178056.54,2,1,0,38434.73,0
3043,561,Spain,Female,33,6,0.0,2,1,0,45261.47,0
3044,511,France,Female,31,5,137411.29,1,0,1,161854.98,0
3045,849,France,Female,41,9,115465.28,1,1,0,103174.5,0
3046,718,Germany,Male,28,4,65643.3,1,1,0,28760.99,0
3047,737,Germany,Male,50,4,127552.85,2,1,0,4225.11,0
3048,638,Germany,Male,25,4,148045.45,2,1,1,114722.42,0
3049,654,France,Female,29,4,96974.97,1,0,1,141404.07,0
3050,850,Spain,Female,23,9,143054.85,1,0,1,62980.96,0
3051,767,France,Female,35,9,0.0,2,1,0,39511.61,0
3052,506,France,Male,43,2,0.0,2,1,0,105568.6,0
3053,551,France,Male,35,7,129717.3,2,0,0,86937.2,0
3054,760,Germany,Male,29,5,103607.24,2,0,1,86334.64,0
3055,798,France,Female,60,6,96956.1,1,1,0,31907.44,1
3056,658,France,Male,42,8,102870.93,1,0,1,103764.55,1
3057,642,Germany,Male,37,4,157777.58,1,1,0,67484.6,0
3058,850,Germany,Male,38,7,101985.81,2,0,0,43801.27,0
3059,730,Germany,Male,45,6,152880.97,1,0,0,162478.11,0
3060,545,France,Male,26,7,0.0,2,0,1,156598.23,0
3061,493,France,Female,46,4,0.0,2,1,0,1907.66,0
3062,773,Spain,Male,41,9,102827.44,1,0,1,64595.25,0
3063,600,France,Female,37,4,0.0,3,1,0,7312.25,1
3064,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0
3065,652,Germany,Male,41,9,159434.03,1,1,0,178373.93,0
3066,533,France,Male,47,9,83347.25,1,1,1,137696.25,0
3067,768,France,Male,25,6,0.0,2,1,1,21215.67,0
3068,634,Germany,Female,46,5,123642.36,1,1,1,49725.16,1
3069,660,Germany,Female,37,2,133200.09,1,0,0,71433.88,0
3070,530,NotReported,NotSpecified,41,4,0.0,2,0,1,147606.71,0
3071,687,Spain,Female,36,5,0.0,1,1,0,17696.22,0
3072,601,Germany,Male,48,9,163630.76,1,0,1,41816.49,1
3073,729,Spain,Male,44,4,107726.93,2,1,0,153064.87,0
3074,678,France,Male,26,3,0.0,2,1,0,4989.33,0
3075,480,Germany,Female,25,3,174330.35,2,0,0,181647.13,0
3076,505,France,Male,34,10,104498.79,1,0,1,126451.14,0
3077,800,France,Female,40,5,97764.41,1,1,0,98640.15,1
3078,671,France,Female,48,8,115713.84,2,0,0,83210.84,0
3079,544,France,Female,64,3,124043.8,1,1,1,111402.97,1
3080,662,France,Female,37,5,0.0,2,1,0,151871.84,0
3081,593,France,Male,32,6,99162.29,1,1,0,128384.11,0
3082,800,Spain,Male,38,1,0.0,2,1,0,51553.43,0
3083,632,France,Female,36,7,0.0,2,1,1,52526.65,0
3084,577,France,Male,25,3,0.0,1,0,1,124508.29,0
3085,850,France,Male,31,6,67996.23,2,0,0,50129.87,1
3086,452,France,Female,32,5,0.0,2,0,1,75279.39,0
3087,596,France,Female,39,10,86546.29,1,0,1,131768.98,0
3088,591,France,Male,45,5,0.0,2,1,1,155492.87,0
3089,465,France,Female,51,8,122522.32,1,0,0,181297.65,1
3090,634,Spain,Male,63,10,0.0,2,1,0,30772.86,1
3091,631,France,Male,29,2,0.0,2,1,1,18581.84,0
3092,543,Germany,Male,37,8,140894.06,2,1,1,118059.19,0
3093,571,France,Male,40,5,0.0,2,0,0,72849.29,0
3094,529,France,Male,46,8,0.0,1,0,0,126511.94,1
3095,527,France,Female,25,6,0.0,2,0,1,96758.58,0
3096,646,France,Female,30,5,0.0,2,1,0,13935.32,0
3097,509,Germany,Female,29,0,107712.57,2,1,1,92898.17,0
3098,703,Germany,Male,35,5,140691.08,2,1,0,167810.26,0
3099,759,France,Male,44,2,111095.58,2,1,0,100137.7,0
3100,850,Spain,Female,43,2,125510.82,1,1,1,79084.1,0
3101,771,Spain,Male,45,0,139825.56,1,0,0,170984.97,1
3102,622,France,Male,41,2,127087.06,1,1,0,102402.91,1
3103,512,Spain,Male,36,1,0.0,1,0,1,135482.26,1
3104,818,France,Female,31,1,186796.37,1,0,0,178252.63,0
3105,562,France,Male,29,9,0.0,1,1,1,25858.68,0
3106,782,Spain,Female,41,4,0.0,1,1,0,132943.88,0
3107,534,NotReported,Female,33,3,151233.62,1,0,0,199336.63,0
3108,607,Spain,Female,33,2,108431.87,2,0,1,109291.39,1
3109,683,NotReported,Male,37,4,95053.1,1,1,1,116816.54,1
3110,751,France,Female,44,10,0.0,2,1,0,170634.49,0
3111,775,France,Female,27,4,152309.37,1,1,0,104112.0,0
3112,775,Germany,Female,77,6,135120.56,1,1,0,37836.64,0
3113,589,Germany,Female,20,2,121093.29,2,1,0,3529.72,0
3114,531,Spain,Female,45,1,126495.57,2,1,1,164741.5,0
3115,540,Spain,Female,28,6,84121.04,1,0,1,80698.54,0
3116,590,France,Male,43,7,81076.8,2,1,1,182627.25,1
3117,611,Germany,Female,36,10,103294.56,1,1,0,160548.12,0
3118,619,Germany,Male,40,5,103604.31,2,0,0,140947.05,0
3119,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0
3120,645,France,Male,42,6,0.0,1,0,0,149807.01,0
3121,610,Spain,Female,46,5,116886.59,1,0,0,107973.44,0
3122,653,Germany,Male,58,1,132602.88,1,1,0,5097.67,1
3123,647,France,Male,35,4,123761.68,1,1,0,83910.4,0
3124,703,France,Female,41,6,109941.51,1,1,0,116267.28,0
3125,731,France,Male,31,1,132512.26,1,1,1,185466.85,0
3126,800,Spain,Female,46,6,0.0,2,1,0,171928.04,0
3127,554,France,Female,48,7,0.0,2,1,1,63708.07,0
3128,633,France,Male,29,10,130206.28,1,1,0,184654.87,0
3129,649,France,Male,39,3,113096.41,1,1,1,60335.24,0
3130,676,France,Female,49,1,0.0,1,1,0,79342.31,1
3131,728,Germany,Male,39,6,152182.83,1,0,0,161203.6,0
3132,635,France,Female,33,5,0.0,2,1,0,122949.71,0
3133,497,Spain,Male,24,3,0.0,2,1,0,76390.01,0
3134,642,Spain,NotSpecified,26,8,144238.7,1,1,1,184399.76,0
3135,706,Spain,Male,68,4,114386.85,1,1,1,28601.68,0
3136,652,Germany,Female,47,0,126597.89,2,1,1,38798.79,1
3137,510,France,Female,32,1,0.0,2,0,1,28515.17,0
3138,639,France,Female,60,5,162039.78,1,1,1,84361.72,1
3139,639,France,Male,27,8,0.0,2,1,0,192247.35,0
3140,754,France,Female,45,6,0.0,1,1,0,73881.68,1
3141,635,France,Male,33,1,0.0,3,0,0,178067.33,1
3142,537,France,Male,28,3,157842.07,1,2,0,86911.49,0
3143,623,France,Male,43,1,0.0,2,1,1,146379.3,0
3144,669,France,Male,23,1,0.0,2,0,0,66088.83,0
3145,756,NotReported,Male,36,2,136815.64,1,1,1,170041.95,0
3146,807,Germany,Female,60,1,72948.58,2,1,1,17355.36,0
3147,663,France,Female,27,9,0.0,2,1,0,150850.29,0
3148,538,Spain,Female,42,9,0.0,1,0,0,152855.96,0
3149,634,France,Female,45,2,0.0,1,1,1,143458.31,0
3150,602,France,Male,31,7,155271.83,1,1,1,179446.31,0
3151,723,France,Female,49,4,0.0,2,0,1,89972.25,0
3152,716,France,Male,35,4,144428.87,1,1,0,134132.65,0
3153,539,France,NotSpecified,39,1,0.0,1,1,1,28184.7,0
3154,742,Germany,Male,33,0,181656.51,1,1,1,107667.91,0
3155,730,Germany,Female,37,5,124053.03,1,1,0,118591.67,0
3156,605,Spain,Female,57,2,0.0,3,1,0,66652.75,1
3157,712,France,Male,34,8,114088.32,1,1,0,92794.61,0
3158,494,Spain,Male,27,2,0.0,2,1,0,22404.64,0
3159,596,France,Male,21,4,210433.08,2,0,1,197297.77,1
3160,739,NotReported,Male,29,1,0.0,2,1,1,164484.78,0
3161,606,Spain,Male,37,10,0.0,2,1,0,177938.52,0
3162,544,France,Male,23,1,96471.2,1,1,0,35550.97,0
3163,633,France,Female,37,3,123034.43,2,1,1,38315.04,0
3164,567,Germany,Female,46,1,68238.51,2,1,1,109572.58,0
3165,687,France,Male,48,4,0.0,2,1,1,170893.85,0
3166,729,France,Female,36,8,109106.8,1,0,0,121311.12,0
3167,586,France,Male,33,9,0.0,1,1,0,6975.02,0
3168,751,France,Male,31,8,0.0,2,0,0,17550.49,0
3169,498,France,Female,29,9,0.0,1,1,0,190035.83,0
3170,654,France,Male,29,2,91955.61,1,1,0,37065.66,0
3171,781,France,Male,38,2,117810.79,1,0,1,65632.33,1
3172,645,France,Female,40,3,129596.77,1,1,1,103232.6,0
3173,823,NotReported,Female,44,1,0.0,2,0,1,182495.7,0
3174,608,Germany,Male,28,4,96679.71,1,1,1,49133.45,0
3175,850,Germany,Male,55,0,98710.89,1,1,1,83617.17,1
3176,617,France,Male,25,1,102585.88,2,1,1,115387.4,0
3177,519,Spain,Female,57,2,119035.35,2,1,1,29871.79,0
3178,730,Germany,Female,33,7,130367.87,1,1,0,15142.1,1
3179,767,Germany,Female,35,6,132253.22,1,1,0,115566.57,1
3180,638,France,Male,34,6,114543.27,1,1,1,97755.29,0
3181,644,France,NotSpecified,46,9,95441.27,1,1,0,108761.05,1
3182,605,France,Male,37,10,0.0,2,0,1,97213.09,0
3183,607,Germany,Female,39,8,105103.33,1,1,0,104721.5,1
3184,850,Germany,Female,37,10,134381.52,1,0,0,26812.89,1
3185,617,France,Female,26,2,165947.99,2,0,1,168834.38,0
3186,574,Spain,Male,36,3,0.0,2,1,1,8559.66,0
3187,527,Germany,Male,58,3,76534.49540312754,1,1,1,126144.96,0
3188,709,France,Male,31,6,0.0,2,1,1,71009.84,0
3189,583,France,Male,38,8,0.0,1,1,0,47848.56,0
3190,528,France,Male,31,9,120962.59,1,1,0,5419.31,0
3191,790,France,Female,40,9,0.0,2,1,1,100117.00934116702,0
3192,753,France,Female,31,6,106596.29,1,0,2,91305.77,0
3193,595,Spain,Male,37,2,157084.99,1,1,0,134767.13,0
3194,604,France,Female,53,2,121389.78,1,1,1,48201.64,1
3195,571,France,Male,41,8,0.0,1,1,1,63736.17,0
3196,629,France,Male,59,9,113657.83,1,1,1,116848.79,1
3197,810,Germany,Male,35,3,96814.46,2,1,1,120511.03,0
3198,654,Germany,Male,37,2,145610.07,2,0,0,186300.59,0
3199,449,Spain,Female,31,1,113693.0,1,0,0,82796.29,0
3200,673,Spain,Female,37,0,0.0,2,2,0,82351.06,0
3201,756,France,Male,28,8,179960.2,1,1,0,89938.08,0
3202,717,France,Female,25,7,108664.85,2,1,0,190011.85,0
3203,682,Spain,Male,46,4,0.0,1,1,1,4654.28,0
3204,527,Germany,Female,41,10,136733.24,1,1,1,57589.29,0
3205,663,France,Male,39,4,0.0,1,1,0,76884.05,0
3206,553,France,Male,37,1,0.0,1,1,0,30461.55,0
3207,767,Spain,Male,47,2,0.0,1,1,0,48161.18,1
3208,736,France,Male,27,5,51522.75,1,0,1,192131.77,0
3209,798,Spain,Female,58,9,0.0,2,0,0,119071.56,1
3210,705,Spain,Female,23,5,0.0,2,1,1,73131.73,0
3211,697,France,Female,42,10,0.0,2,1,0,61312.15,0
3212,654,Germany,Female,32,1,114510.85,1,1,1,126143.23,0
3213,647,Spain,Male,28,6,149594.02,2,1,0,102325.19,0
3214,508,France,Female,64,2,0.0,1,1,1,6076.62,0
3215,724,NotReported,Female,53,1,139687.66,2,1,1,12913.92,0
3216,535,Spain,Male,37,3,175534.78,2,1,1,9241.52,0
3217,634,Spain,Male,36,2,85996.19,1,1,0,15887.68,0
3218,658,France,Female,43,7,140260.36,2,1,0,2748.72,0
3219,835,Spain,Male,38,7,86824.09,1,0,0,175905.97,0
3220,601,Spain,Male,24,7,0.0,2,0,0,144660.42,0
3221,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0
3222,708,Germany,Male,21,8,133974.36,2,1,0,50294.09,0
3223,579,Spain,Male,37,4,0.0,2,1,1,32246.63,0
3224,686,France,NotSpecified,34,3,123971.51,2,1,0,147794.63,0
3225,676,Spain,Male,36,1,82729.49,1,1,0,113810.12,0
3226,739,NotReported,Female,20,4,133800.98,1,0,1,150245.81,0
3227,602,France,Female,56,3,115895.22,3,1,0,4176.17,1
3228,744,France,Male,56,9,0.0,2,1,1,169498.61,0
3229,559,France,Female,29,3,79715.36,1,1,0,82252.28,0
3230,373,France,Male,42,7,0.0,1,1,0,77786.37,1
3231,593,France,Female,41,6,76534.49540312754,1,1,0,65170.66,0
3232,640,Germany,Female,46,5,107978.4,2,1,0,155876.06,0
3233,779,Spain,NotSpecified,55,0,133295.98,1,1,0,22832.71,1
3234,607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0
3235,623,France,Female,35,5,0.0,1,1,0,101192.08,0
3236,652,Spain,Female,36,1,0.0,2,1,1,19302.78,0
3237,543,France,Male,42,4,89838.71,3,1,0,85983.54,1
3238,657,France,Female,37,2,0.0,2,1,1,7667.48,0
3239,684,France,Male,46,0,0.0,2,1,1,36376.97,0
3240,726,France,Female,53,1,113537.73,1,0,1,28367.21,0
3241,696,NotReported,NotSpecified,29,8,0.0,2,1,0,191166.09,0
3242,653,France,Male,51,3,0.0,1,1,0,170426.65,1
3243,676,Spain,Female,36,4,0.0,2,1,1,3173.31,0
3244,562,Germany,Male,31,2,112708.2,1,0,1,186370.3,0
3245,590,France,Female,29,4,0.0,2,1,0,121846.81,0
3246,579,France,Male,39,5,0.0,2,0,1,39891.84,0
3247,577,Spain,Male,43,6,0.0,2,1,1,149457.81,0
3248,661,NotReported,Female,27,3,0.0,2,1,1,76889.79,0
3249,746,France,Female,21,8,166883.07,2,0,1,194563.65,0
3250,660,Germany,Female,52,4,86891.84,1,1,0,90877.76,0
3251,643,France,Male,33,4,0.0,2,1,1,152992.04,0
3252,636,France,Male,43,6,0.0,2,1,0,43128.95,0
3253,465,Germany,Male,24,5,117154.9,1,1,1,127744.02,0
3254,509,Germany,Male,32,9,170661.47,1,1,1,21646.2,0
3255,671,France,Female,31,7,41299.03,1,0,1,102681.32,0
3256,727,Germany,Male,59,5,152581.06,1,1,0,71830.1,1
3257,633,France,Female,42,1,0.0,2,1,2,56865.62,0
3258,500,Spain,Male,37,9,125822.21,1,1,0,111698.0,0
3259,850,France,Female,42,8,0.0,1,1,0,19632.64,1
3260,496,Germany,Female,55,4,125292.53,1,1,1,31532.96,1
3261,606,Spain,Female,53,1,109330.06,1,1,1,75860.01,0
3262,529,France,Male,32,9,147493.89,1,1,0,33656.35,0
3263,668,Spain,Female,36,3,133686.52,1,1,0,190958.48,1
3264,604,France,Male,28,7,0.0,2,0,0,58595.64,0
3265,667,France,Male,37,9,0.0,2,1,1,40062.29,0
3266,791,Germany,Female,33,10,130229.71,2,0,0,54019.93,1
3267,597,France,Female,24,1,103219.47,1,1,0,60420.07,0
3268,506,France,NotSpecified,36,5,0.0,2,1,0,164253.35,0
3269,817,France,Male,44,8,0.0,1,0,0,65501.91,1
3270,600,France,Male,32,1,0.0,1,1,1,101986.16,0
3271,577,France,Female,30,8,92472.1,2,0,1,126434.61,0
3272,639,Spain,Female,27,8,133806.54,2,1,2,6251.3,0
3273,806,France,Male,40,5,80613.93,1,1,1,142838.64,0
3274,814,Spain,Female,72,2,0.0,2,0,1,130853.03,0
3275,669,France,Female,41,0,150219.41,2,0,0,107839.03,0
3276,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0
3277,512,Germany,Female,40,8,153537.57,2,0,0,23101.13,0
3278,543,Germany,Male,30,6,73481.05,1,1,1,176692.65,0
3279,622,Spain,Male,36,9,0.0,2,1,1,104852.6,0
3280,562,France,Female,51,1,124662.54,1,1,1,65390.46,1
3281,736,France,Female,29,9,0.0,2,0,0,176152.7,0
3282,520,Germany,Male,34,8,120018.86,2,1,1,343.38,0
3283,707,Spain,Female,53,6,109663.47,1,1,1,52110.45,0
3284,651,Germany,Female,45,6,86714.06,1,1,0,100117.00934116702,1
3285,630,France,Male,37,5,0.0,2,1,1,27330.27,0
3286,518,France,Female,38,10,84764.79,1,1,1,162253.9,0
3287,688,Spain,Female,35,6,0.0,1,1,0,25488.43,1
3288,850,France,Male,33,10,0.0,1,1,0,4861.72,1
3289,777,France,Female,58,4,0.0,1,1,1,62449.07,1
3290,638,NotReported,Female,37,7,0.0,2,0,0,3946.29,0
3291,590,Spain,Male,22,7,125265.61,1,1,1,161253.08,0
3292,663,Germany,Male,42,5,90248.79,1,1,1,79169.73,0
3293,718,France,Male,35,8,0.0,2,1,0,94820.85,0
3294,552,Spain,Male,45,9,76534.49540312754,2,1,0,26752.56,0
3295,688,Spain,Male,32,6,124179.3,1,1,1,138759.15,0
3296,651,Spain,Male,47,2,0.0,2,1,1,119808.64,0
3297,813,France,Female,62,10,64667.95,2,0,1,140454.14,0
3298,721,Spain,Male,43,3,76534.49540312754,1,0,0,45610.63,0
3299,731,France,Male,19,6,0.0,2,1,1,151581.79,0
3300,722,Spain,Female,29,9,0.0,2,1,1,142033.07,0
3301,574,Spain,Male,36,4,77967.5,1,1,0,167066.95,1
3302,729,Germany,Male,46,5,117837.43,1,1,0,104016.61,1
3303,673,France,Male,39,7,82255.51,2,1,0,109545.56,0
3304,676,France,Male,29,7,131959.86,1,0,0,100117.00934116702,0
3305,707,France,Female,40,5,0.0,2,1,0,41052.82,0
3306,641,Germany,Male,32,5,122947.92,1,1,1,99154.86,0
3307,468,Germany,Male,29,1,111681.98,2,1,1,195711.16,0
3308,656,France,Male,37,7,112291.34,1,1,0,153157.97,0
3309,765,Spain,Female,32,9,178095.55,1,0,0,47247.56,0
3310,582,Spain,Male,25,9,148042.97,2,1,0,52341.15,0
3311,443,Spain,Male,36,6,70438.01,2,0,1,56937.43,0
3312,743,Spain,Male,35,6,79388.33,1,1,1,193360.69,0
3313,769,France,Female,27,2,0.0,1,1,1,57876.05,0
3314,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,1
3315,386,Spain,Female,53,1,131955.07,1,1,1,62514.65,1
3316,745,France,Male,46,2,122220.19,1,1,1,118024.1,0
3317,663,France,Male,34,10,0.0,1,1,1,114083.73,0
3318,745,France,Female,28,6,0.0,2,1,0,154389.18,0
3319,726,Germany,Female,33,7,99046.31,2,1,1,56053.06,0
3320,600,France,Female,27,3,0.0,2,0,1,125698.97,0
3321,821,France,Female,28,8,0.0,1,1,1,36754.13,0
3322,561,France,Male,43,4,0.0,4,0,0,18522.91,1
3323,504,Germany,Female,44,0,131873.07,2,1,1,158036.72,1
3324,850,Spain,Female,54,4,120952.74,1,1,0,66963.15,0
3325,653,France,Female,40,0,0.0,2,1,0,35795.85,0
3326,694,Germany,Male,33,4,124067.32,1,1,1,77906.87,0
3327,756,France,Male,67,4,0.0,3,1,1,93081.87,0
3328,759,Spain,Male,31,8,0.0,2,1,1,99086.74,0
3329,680,Germany,Male,34,6,146422.22,1,1,0,67142.97,1
3330,727,Spain,Male,71,8,0.0,1,1,1,198446.91,1
3331,751,France,Male,29,3,159597.45,1,1,0,39934.41,0
3332,553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1
3333,630,France,Male,33,9,0.0,2,1,0,64804.59,0
3334,662,France,Male,64,0,98848.19,1,0,1,42730.12,0
3335,615,France,Male,34,1,83503.11,2,1,1,73124.53,1
3336,837,Spain,Male,31,9,104678.62,1,0,1,50972.6,0
3337,776,France,Male,37,2,0.0,1,0,1,8065.0,0
3338,671,Spain,Male,50,8,0.0,1,0,1,2560.11,0
3339,656,Germany,Female,27,3,150905.03,2,1,0,16998.72,0
3340,850,Germany,Female,45,1,121874.89,1,0,0,6865.41,1
